user_id,name,email_address,username,date_of_birth,gender,location,membership_start_date,membership_end_date,subscription_plan,payment_information,renewal_status,usage_frequency,purchase_history,favorite_genres,devices_used,engagement_metrics,feedbackratings,customer_support_interactions
2312,Mrs. Evelyn Schmitt,lkelly@example.com,lkelly,5/24/1936,Male,North Angel,3/16/2024,3/16/2025,Annual,Amex,Auto-renew,Regular,Books,Documentary,Tablet,Medium,3.9,8
2313,Amber Winters,kari41@example.com,kari41,7/4/1967,Female,Longberg,4/1/2024,4/1/2025,Monthly,Amex,Auto-renew,Frequent,Clothing,Drama,Smart TV,Low,3.2,8
2314,Leah Jones,jacquelineruiz@example.net,jacquelineruiz,6/18/1960,Male,Greenmouth,3/9/2024,3/9/2025,Annual,Mastercard,Auto-renew,Occasional,Electronics,Horror,Smart TV,High,4.2,9
2315,Elizabeth Hawkins,obernard@example.org,obernard,4/1/1935,Male,New Joshuafurt,1/3/2024,1/2/2025,Annual,Amex,Manual,Occasional,Electronics,Horror,Smartphone,Medium,4.5,7
2316,Alicia Farrell,smithjames@example.org,smithjames,6/13/1958,Male,Johnsonton,2/16/2024,2/15/2025,Monthly,Visa,Auto-renew,Occasional,Books,Comedy,Tablet,High,4.3,6
2317,Brenda Waller,timothy72@example.org,timothy72,2/3/1970,Female,West Kenneth,1/15/2024,1/14/2025,Annual,Visa,Auto-renew,Regular,Clothing,Action,Smart TV,Low,4.2,7
2318,Philip Smith,jonathan37@example.org,jonathan37,2/1/1940,Male,West Lisastad,4/2/2024,4/2/2025,Monthly,Amex,Auto-renew,Frequent,Books,Drama,Tablet,Medium,4.2,2
2319,Jared Thomas,qramsey@example.net,qramsey,8/16/1993,Male,Perkinshaven,3/8/2024,3/8/2025,Annual,Amex,Manual,Occasional,Electronics,Documentary,Tablet,Medium,3.8,7
2320,Anthony Davis,johnsonsarah@example.com,johnsonsarah,11/27/2004,Male,West Melissa,1/25/2024,1/24/2025,Monthly,Visa,Manual,Frequent,Electronics,Comedy,Smart TV,Medium,4.5,5
2321,Dr. Megan Mcgee,teresasutton@example.net,teresasutton,4/5/1989,Female,Perkinsburgh,3/5/2024,3/5/2025,Monthly,Visa,Auto-renew,Frequent,Clothing,Romance,Smart TV,Low,4.1,5
2322,Renee Valdez,kathleen08@example.org,kathleen08,4/1/2000,Male,West Paige,2/13/2024,2/12/2025,Annual,Amex,Auto-renew,Regular,Electronics,Horror,Smartphone,Low,3.4,0
2323,Lindsay Dyer,timothy71@example.net,timothy71,11/18/1997,Male,West Olivia,3/22/2024,3/22/2025,Annual,Visa,Auto-renew,Regular,Electronics,Comedy,Smartphone,High,3,4
2324,Carolyn Williams,angelaray@example.org,angelaray,10/14/1935,Female,Port Jacob,1/25/2024,1/24/2025,Annual,Visa,Manual,Occasional,Books,Romance,Smartphone,High,4.7,9
2325,Susan Gregory,adamwillis@example.net,adamwillis,6/17/1936,Female,North Pamela,1/27/2024,1/26/2025,Annual,Visa,Auto-renew,Occasional,Clothing,Horror,Smart TV,Low,3.7,0
2326,Susan Schwartz,kelsey79@example.net,kelsey79,12/12/1956,Female,West Elizabeth,3/29/2024,3/29/2025,Monthly,Mastercard,Manual,Occasional,Electronics,Horror,Tablet,High,4,9
2327,Jesse Rivera,erinlopez@example.net,erinlopez,8/4/1995,Female,Patriciaburgh,2/8/2024,2/7/2025,Annual,Visa,Auto-renew,Regular,Clothing,Sci-Fi,Tablet,Low,4.1,0
2328,Alison Dorsey,timothypearson@example.net,timothypearson,7/16/1969,Female,Port Tony,1/13/2024,1/12/2025,Annual,Amex,Auto-renew,Regular,Books,Action,Tablet,Low,3.9,10
2329,Brandi Howard,pwilkinson@example.org,pwilkinson,2/15/1945,Female,Teresaton,1/27/2024,1/26/2025,Monthly,Amex,Auto-renew,Occasional,Clothing,Horror,Smartphone,Medium,4.9,9
2330,Michael Benson,cwhitaker@example.net,cwhitaker,5/15/1985,Male,Elizabethburgh,3/12/2024,3/12/2025,Annual,Amex,Manual,Regular,Clothing,Comedy,Tablet,High,4.7,6
2331,Linda Hicks,raymond68@example.org,raymond68,4/13/1982,Male,Josephview,1/19/2024,1/18/2025,Annual,Visa,Auto-renew,Regular,Books,Romance,Smart TV,High,4.4,1
2332,David Estrada,charles75@example.org,charles75,1/21/1958,Female,Rachelville,1/19/2024,1/18/2025,Annual,Amex,Auto-renew,Occasional,Clothing,Romance,Smartphone,Medium,3,2
2333,Elizabeth Alexander,uspencer@example.com,uspencer,2/15/1986,Female,South Georgeborough,4/9/2024,4/9/2025,Annual,Visa,Auto-renew,Frequent,Books,Drama,Smartphone,High,3,2
2334,Deborah Brown,cooleylisa@example.net,cooleylisa,5/10/1990,Female,North Hollymouth,1/1/2024,12/31/2024,Monthly,Amex,Manual,Frequent,Clothing,Drama,Smartphone,High,3.5,8
2335,Dawn Harrell,christopher18@example.com,christopher18,6/27/1941,Female,Lewisstad,4/10/2024,4/10/2025,Annual,Amex,Manual,Frequent,Books,Action,Smart TV,Low,4.9,8
2336,Austin Swanson,cheryljohnson@example.org,cheryljohnson,5/15/2004,Male,South Jennifermouth,2/27/2024,2/26/2025,Annual,Visa,Manual,Regular,Electronics,Comedy,Tablet,Low,4.2,2
2337,Cynthia Coleman,amy18@example.net,amy18,11/15/1942,Male,Markville,2/7/2024,2/6/2025,Annual,Mastercard,Manual,Frequent,Electronics,Comedy,Tablet,Medium,3.6,9
2338,William Buchanan,meganreynolds@example.net,meganreynolds,9/22/2003,Male,North Kathybury,3/14/2024,3/14/2025,Monthly,Visa,Auto-renew,Regular,Books,Documentary,Smart TV,Low,4.2,9
2339,Ryan Lucas,rose45@example.net,rose45,9/25/1968,Male,West Natasha,2/20/2024,2/19/2025,Annual,Amex,Auto-renew,Frequent,Electronics,Sci-Fi,Tablet,Low,3.6,5
2340,Terri Hill,barnettmichael@example.net,barnettmichael,11/19/1966,Male,Lake Benjaminburgh,2/23/2024,2/22/2025,Monthly,Amex,Auto-renew,Frequent,Books,Sci-Fi,Smart TV,Low,3.2,1
2341,Scott Hill,rpeters@example.org,rpeters,5/18/1996,Female,Nicoleton,1/22/2024,1/21/2025,Monthly,Mastercard,Manual,Frequent,Books,Drama,Smart TV,Low,3.1,7
2342,Kimberly Harrell,andrea27@example.org,andrea27,1/21/1984,Female,New Johnfort,2/9/2024,2/8/2025,Monthly,Amex,Auto-renew,Occasional,Books,Documentary,Smartphone,Medium,4.7,1
2343,Candace Floyd,patrickvincent@example.org,patrickvincent,12/16/1979,Female,Thomasland,2/29/2024,2/28/2025,Annual,Visa,Manual,Regular,Books,Action,Smartphone,High,3.7,5
2344,James Clay,kristin18@example.com,kristin18,4/8/1991,Female,North Virginia,3/18/2024,3/18/2025,Monthly,Mastercard,Auto-renew,Regular,Clothing,Comedy,Tablet,Low,5,3
2345,Joseph Walton,jill54@example.net,jill54,1/4/1953,Male,Laramouth,1/14/2024,1/13/2025,Annual,Visa,Manual,Regular,Clothing,Romance,Smartphone,High,4.3,8
2346,James Mcgee MD,kellylane@example.net,kellylane,2/2/1939,Male,Elizabethside,1/1/2024,12/31/2024,Annual,Mastercard,Manual,Frequent,Books,Horror,Smartphone,Medium,3.4,1
2347,Carol Hall,elizabeth97@example.net,elizabeth97,12/4/1993,Male,Wardfurt,3/5/2024,3/5/2025,Annual,Mastercard,Auto-renew,Occasional,Electronics,Horror,Tablet,Low,4.2,0
2348,Christina Morrison,stephaniebates@example.org,stephaniebates,2/7/2004,Female,Lake Aaronburgh,1/1/2024,12/31/2024,Annual,Amex,Auto-renew,Frequent,Books,Comedy,Smartphone,High,3.2,0
2349,Melissa Mendez,adamsmark@example.net,adamsmark,1/6/1939,Female,Stevenport,2/4/2024,2/3/2025,Annual,Visa,Manual,Frequent,Books,Comedy,Tablet,Medium,4.8,6
2350,Yvonne Padilla,monica75@example.net,monica75,2/19/1938,Male,North Bryanfurt,3/27/2024,3/27/2025,Annual,Mastercard,Auto-renew,Regular,Clothing,Horror,Tablet,Medium,4.9,8
2351,Micheal Nelson,bradleydavid@example.com,bradleydavid,2/4/1939,Female,North Charlotte,3/15/2024,3/15/2025,Annual,Visa,Auto-renew,Frequent,Clothing,Action,Tablet,High,3.5,4
2352,Alejandro Pruitt,unavarro@example.net,unavarro,11/28/2003,Male,Donnaville,4/9/2024,4/9/2025,Monthly,Mastercard,Manual,Occasional,Electronics,Horror,Smartphone,Low,4.3,6
2353,Krista Mcintosh,angela02@example.com,angela02,12/7/1989,Male,Ronaldmouth,2/18/2024,2/17/2025,Annual,Mastercard,Manual,Occasional,Clothing,Romance,Smartphone,Low,4.3,0
2354,James Pineda,taylor72@example.com,taylor72,5/1/1937,Female,East Jennifershire,2/21/2024,2/20/2025,Annual,Mastercard,Auto-renew,Frequent,Books,Comedy,Tablet,Medium,3.1,2
2355,Jose Gomez,tyler29@example.com,tyler29,4/3/1936,Male,Lindseytown,2/7/2024,2/6/2025,Monthly,Amex,Manual,Occasional,Electronics,Drama,Tablet,Low,4.6,0
2356,Alexis Doyle,knightnatasha@example.com,knightnatasha,6/3/1979,Male,Dylanburgh,2/7/2024,2/6/2025,Annual,Visa,Auto-renew,Regular,Clothing,Romance,Smartphone,High,4.5,8
2357,Amber Davis,mpage@example.net,mpage,5/15/1942,Male,Hensonburgh,4/2/2024,4/2/2025,Annual,Visa,Auto-renew,Regular,Clothing,Documentary,Tablet,High,4.1,2
2358,Mitchell Smith,nstanton@example.com,nstanton,3/2/1992,Female,West Travisshire,3/5/2024,3/5/2025,Monthly,Visa,Auto-renew,Regular,Electronics,Action,Smartphone,Low,4,9
2359,Christopher Perez,darrellbarrett@example.net,darrellbarrett,3/11/2004,Male,Lake Emilyport,1/30/2024,1/29/2025,Annual,Amex,Auto-renew,Occasional,Books,Romance,Smart TV,Low,4,1
2360,Jennifer Kennedy,clarktaylor@example.com,clarktaylor,12/12/1986,Female,Floresburgh,3/27/2024,3/27/2025,Monthly,Amex,Manual,Regular,Books,Action,Smart TV,High,3.7,9
2361,Susan Wolf,michaelablevins@example.org,michaelablevins,1/29/1949,Male,West Kevin,2/13/2024,2/12/2025,Monthly,Mastercard,Auto-renew,Occasional,Books,Romance,Tablet,High,4.9,8
2362,Anthony Kennedy,dharrison@example.org,dharrison,11/17/1989,Male,Charlenefurt,1/29/2024,1/28/2025,Monthly,Visa,Auto-renew,Frequent,Electronics,Drama,Smartphone,Medium,3.7,3
2363,Brittany Reed,sferrell@example.net,sferrell,9/5/1956,Male,Trevinoland,1/27/2024,1/26/2025,Monthly,Mastercard,Auto-renew,Frequent,Clothing,Documentary,Tablet,Low,3.5,4
2364,Kendra Marsh,camachopatricia@example.com,camachopatricia,8/29/1987,Male,Port Sherylstad,1/27/2024,1/26/2025,Annual,Amex,Manual,Frequent,Books,Comedy,Tablet,High,5,10
2365,Kimberly Fischer,hcannon@example.org,hcannon,3/15/1981,Male,Antoniochester,1/27/2024,1/26/2025,Monthly,Mastercard,Auto-renew,Regular,Books,Documentary,Smartphone,High,4.3,4
2366,Megan Vargas,adamshelen@example.org,adamshelen,1/7/1954,Female,West Bob,4/3/2024,4/3/2025,Annual,Mastercard,Auto-renew,Frequent,Electronics,Action,Smartphone,Medium,3.6,8
2367,Wendy Cole,zwilson@example.net,zwilson,10/8/1990,Female,Kristaburgh,3/19/2024,3/19/2025,Monthly,Amex,Manual,Regular,Clothing,Action,Smart TV,High,4.9,0
2368,William Brown,qstone@example.net,qstone,9/7/1973,Female,Lake Craigview,3/25/2024,3/25/2025,Annual,Amex,Manual,Frequent,Clothing,Comedy,Tablet,Low,3.2,3
2369,Charles Macdonald,michaelwilson@example.net,michaelwilson,5/22/1994,Male,Berryview,2/23/2024,2/22/2025,Annual,Amex,Auto-renew,Regular,Electronics,Horror,Smart TV,Low,3,0
2370,Wendy Fernandez,larryarias@example.net,larryarias,6/14/2001,Male,South Kevin,2/12/2024,2/11/2025,Annual,Amex,Manual,Occasional,Electronics,Drama,Tablet,High,3.5,1
2371,Scott Martin,kenneth71@example.net,kenneth71,11/10/1988,Female,East Thomasville,2/26/2024,2/25/2025,Annual,Mastercard,Auto-renew,Occasional,Books,Drama,Smartphone,Low,3.9,9
2372,Ashley Harrington,thomasmorrison@example.org,thomasmorrison,6/24/1937,Female,South Monicatown,1/13/2024,1/12/2025,Monthly,Amex,Manual,Frequent,Clothing,Action,Smart TV,Medium,4.3,3
2373,Stephanie Cooley,moraleschristian@example.com,moraleschristian,4/8/1981,Female,East Michaelchester,4/14/2024,4/14/2025,Annual,Amex,Auto-renew,Regular,Clothing,Documentary,Tablet,Medium,4,5
2374,Benjamin Haynes,phicks@example.org,phicks,1/5/1999,Male,North Ericville,2/2/2024,2/1/2025,Monthly,Visa,Manual,Occasional,Electronics,Sci-Fi,Tablet,Medium,3.5,2
2375,Carrie Sandoval,hernandezalan@example.net,hernandezalan,10/8/1993,Female,Sarahfort,1/8/2024,1/7/2025,Monthly,Mastercard,Auto-renew,Frequent,Books,Romance,Smartphone,High,3.3,9
2376,Alexander Bradshaw,juan90@example.com,juan90,6/17/1970,Male,Wolfeburgh,4/13/2024,4/13/2025,Annual,Mastercard,Auto-renew,Regular,Clothing,Action,Tablet,Low,4.4,10
2377,Mark Roberts,timothyedwards@example.com,timothyedwards,7/18/1998,Female,Josephton,3/1/2024,3/1/2025,Annual,Visa,Auto-renew,Frequent,Electronics,Documentary,Tablet,Medium,4.4,5
2378,Miss Sarah Marshall MD,oconnorjerry@example.com,oconnorjerry,4/16/1966,Male,West Allen,3/20/2024,3/20/2025,Monthly,Mastercard,Auto-renew,Frequent,Clothing,Documentary,Smartphone,Low,4.9,0
2379,Jamie Garcia,ktate@example.com,ktate,8/24/1946,Female,Pughborough,2/26/2024,2/25/2025,Monthly,Mastercard,Auto-renew,Occasional,Books,Romance,Smart TV,Medium,4.7,10
2380,Michelle Erickson,daviskathryn@example.org,daviskathryn,1/12/1963,Male,North Stephen,2/14/2024,2/13/2025,Annual,Visa,Manual,Regular,Books,Comedy,Tablet,High,4,0
2381,Nancy Burton,michele59@example.com,michele59,5/31/1936,Male,South Kristen,1/1/2024,12/31/2024,Monthly,Amex,Manual,Regular,Books,Romance,Smartphone,Medium,3.8,2
2382,Sarah Gross,victorperez@example.com,victorperez,10/15/1991,Male,South Michelle,4/12/2024,4/12/2025,Monthly,Amex,Manual,Regular,Books,Documentary,Smartphone,Medium,4,9
2383,Roberto Stewart,michealhickman@example.org,michealhickman,9/21/1982,Female,New David,3/1/2024,3/1/2025,Monthly,Amex,Auto-renew,Occasional,Electronics,Comedy,Tablet,Low,3.4,5
2384,Penny Roberts,eric50@example.org,eric50,4/6/1967,Female,Hamptonchester,3/29/2024,3/29/2025,Annual,Visa,Auto-renew,Frequent,Books,Drama,Tablet,Low,4.1,2
2385,Lisa Villarreal,brownjudith@example.org,brownjudith,3/8/1940,Male,Aguilarburgh,2/7/2024,2/6/2025,Annual,Visa,Manual,Frequent,Electronics,Drama,Smart TV,High,4.5,4
2386,Brandi Clements,brittneyhunt@example.net,brittneyhunt,3/24/1961,Female,Kimberlyview,1/1/2024,12/31/2024,Monthly,Visa,Manual,Frequent,Books,Drama,Tablet,Medium,3.9,8
2387,Billy Young,johnsonmaurice@example.com,johnsonmaurice,1/25/2006,Male,Hernandezmouth,1/31/2024,1/30/2025,Monthly,Mastercard,Auto-renew,Frequent,Books,Sci-Fi,Tablet,Low,3.5,5
2388,Brenda Graves,catherineallen@example.org,catherineallen,11/30/1977,Female,Jamesberg,1/31/2024,1/30/2025,Monthly,Mastercard,Auto-renew,Frequent,Books,Horror,Tablet,Medium,3.1,10
2389,Joshua Price,sburke@example.com,sburke,11/28/1934,Male,New Timothyport,2/17/2024,2/16/2025,Monthly,Amex,Manual,Frequent,Electronics,Documentary,Smartphone,Low,4.5,3
2390,Daniel Moore,barberjason@example.com,barberjason,4/5/2001,Male,Lake Robert,3/20/2024,3/20/2025,Monthly,Mastercard,Auto-renew,Occasional,Clothing,Horror,Tablet,Low,3.1,6
2391,Brian Jones,christopher89@example.net,christopher89,10/28/1999,Male,Michellemouth,1/2/2024,1/1/2025,Annual,Mastercard,Auto-renew,Frequent,Clothing,Documentary,Smartphone,High,3.4,4
2392,Nicholas Gilbert,aharris@example.com,aharris,7/8/1998,Male,Ianbury,1/14/2024,1/13/2025,Monthly,Mastercard,Auto-renew,Frequent,Clothing,Documentary,Smart TV,Medium,3.4,0
2393,Trevor Diaz,sdavidson@example.com,sdavidson,4/4/1976,Female,Lancefort,3/21/2024,3/21/2025,Annual,Amex,Manual,Occasional,Books,Sci-Fi,Smartphone,Low,4.5,3
2394,Margaret Johnson,seansanders@example.org,seansanders,11/16/1997,Male,East Adamfurt,1/9/2024,1/8/2025,Annual,Mastercard,Auto-renew,Frequent,Electronics,Drama,Smart TV,High,4.6,10
2395,Stephanie Moss,vperez@example.org,vperez,8/5/1941,Male,New Alejandra,1/10/2024,1/9/2025,Monthly,Mastercard,Manual,Regular,Electronics,Drama,Smartphone,Low,3.5,0
2396,Lisa Fletcher,peter29@example.net,peter29,5/9/1974,Female,South Walter,3/13/2024,3/13/2025,Annual,Amex,Manual,Regular,Clothing,Drama,Tablet,Low,3.1,3
2397,Travis Gonzales,millerdavid@example.net,millerdavid,1/21/1965,Female,South Christinehaven,4/2/2024,4/2/2025,Monthly,Mastercard,Manual,Frequent,Clothing,Action,Tablet,High,3.9,5
2398,Katie Keller,christine40@example.com,christine40,10/3/1949,Male,Lake Davidfort,4/8/2024,4/8/2025,Monthly,Visa,Auto-renew,Frequent,Electronics,Sci-Fi,Tablet,Medium,3.4,0
2399,Bryan Schmidt,lunahannah@example.org,lunahannah,4/20/1958,Male,North Allison,1/24/2024,1/23/2025,Annual,Amex,Manual,Frequent,Clothing,Drama,Tablet,High,4.5,10
2400,Francisco Joyce,morgancooley@example.org,morgancooley,5/4/2000,Male,Port Jeffreyville,2/27/2024,2/26/2025,Annual,Mastercard,Manual,Regular,Clothing,Sci-Fi,Smartphone,Low,4,6
2401,Stanley Mendoza,hrobertson@example.org,hrobertson,11/21/1983,Female,Kevinhaven,3/12/2024,3/12/2025,Monthly,Amex,Manual,Occasional,Clothing,Romance,Smart TV,Medium,3.1,4
2402,Jennifer Love,morganlisa@example.com,morganlisa,5/9/1943,Female,South Jennifer,2/26/2024,2/25/2025,Annual,Amex,Auto-renew,Regular,Electronics,Horror,Smart TV,Medium,3.5,5
2403,Ashley Kelly,smartin@example.org,smartin,4/27/1971,Male,Beckport,3/31/2024,3/31/2025,Annual,Visa,Manual,Frequent,Clothing,Horror,Tablet,Low,4.7,10
2404,Wayne Holder,lewiscaitlin@example.org,lewiscaitlin,4/4/1939,Male,Holmesfurt,4/9/2024,4/9/2025,Annual,Amex,Manual,Frequent,Electronics,Horror,Smartphone,Low,4.5,1
2405,Samantha Williams,vincentbaker@example.com,vincentbaker,11/18/1975,Female,Samuelton,2/23/2024,2/22/2025,Monthly,Visa,Manual,Occasional,Electronics,Drama,Smartphone,Low,3.1,3
2406,Abigail Carroll,bking@example.org,bking,5/4/1939,Male,Ramirezburgh,1/21/2024,1/20/2025,Monthly,Amex,Auto-renew,Frequent,Electronics,Documentary,Smart TV,High,4.8,1
2407,James Fitzpatrick,asullivan@example.com,asullivan,6/8/1982,Female,West Richard,3/9/2024,3/9/2025,Monthly,Mastercard,Auto-renew,Occasional,Books,Documentary,Smartphone,Low,4,4
2408,Christopher Kennedy,khanjoshua@example.org,khanjoshua,10/15/1984,Male,Lake Brandon,4/14/2024,4/14/2025,Monthly,Visa,Auto-renew,Occasional,Books,Horror,Smartphone,Low,3.2,10
2409,Juan Alexander,elizabethwilkerson@example.com,elizabethwilkerson,12/4/1964,Male,Lake Danielview,2/6/2024,2/5/2025,Annual,Visa,Auto-renew,Regular,Clothing,Sci-Fi,Smart TV,High,4,8
2410,Ryan Richardson,jsnow@example.net,jsnow,10/8/1958,Female,North Traci,2/20/2024,2/19/2025,Annual,Mastercard,Auto-renew,Occasional,Electronics,Drama,Smartphone,Low,4.9,0
2411,Lauren Bridges,feliciadavidson@example.org,feliciadavidson,8/15/1951,Male,North Robert,3/13/2024,3/13/2025,Monthly,Amex,Auto-renew,Occasional,Clothing,Comedy,Smartphone,High,4.4,10
2412,Stephanie Young,jacksonamber@example.org,jacksonamber,6/26/1991,Female,Lake Nancystad,1/7/2024,1/6/2025,Monthly,Mastercard,Auto-renew,Regular,Books,Horror,Tablet,Medium,3.3,5
2413,Michael Villegas,freynolds@example.net,freynolds,9/18/1971,Female,Hunterhaven,2/6/2024,2/5/2025,Monthly,Amex,Auto-renew,Regular,Electronics,Comedy,Smartphone,Medium,3.6,4
2414,Kimberly Cantu,christopher51@example.net,christopher51,6/16/1967,Female,East Danielle,2/5/2024,2/4/2025,Annual,Visa,Manual,Regular,Clothing,Action,Smart TV,Low,3.5,6
2415,Joshua Willis,westjenny@example.com,westjenny,7/27/1958,Female,Leeburgh,3/1/2024,3/1/2025,Monthly,Mastercard,Manual,Regular,Electronics,Romance,Tablet,Medium,4.7,10
2416,Kathleen Oconnor,ubowman@example.net,ubowman,7/15/1962,Male,Port Ryan,4/12/2024,4/12/2025,Annual,Amex,Auto-renew,Regular,Books,Drama,Smartphone,Low,3.5,6
2417,David Smith,hartmanaaron@example.com,hartmanaaron,9/25/1971,Male,Anthonyport,2/10/2024,2/9/2025,Annual,Amex,Manual,Regular,Clothing,Documentary,Tablet,Low,3.6,8
2418,Kevin Carter,robertalvarado@example.org,robertalvarado,8/27/1994,Male,Stephanieborough,1/27/2024,1/26/2025,Annual,Visa,Manual,Regular,Books,Comedy,Smartphone,Medium,4.4,1
2419,Jeffrey Marquez,tracisanchez@example.org,tracisanchez,5/26/1953,Female,Ericside,2/15/2024,2/14/2025,Monthly,Mastercard,Auto-renew,Occasional,Clothing,Sci-Fi,Tablet,Low,4.8,7
2420,Edward Schmidt,wdaugherty@example.net,wdaugherty,11/2/1936,Female,Robertchester,1/24/2024,1/23/2025,Annual,Mastercard,Auto-renew,Occasional,Clothing,Sci-Fi,Tablet,High,3.5,5
2421,Hector Ortiz,wilkinsonjames@example.org,wilkinsonjames,11/27/2003,Female,Christopherchester,3/2/2024,3/2/2025,Monthly,Amex,Auto-renew,Frequent,Books,Drama,Smartphone,High,4,10
2422,Christina Fowler,sanchezsara@example.com,sanchezsara,5/23/1941,Male,South Ashley,1/15/2024,1/14/2025,Annual,Visa,Auto-renew,Occasional,Electronics,Comedy,Tablet,Medium,3.2,0
2423,Reginald Davis,ucollins@example.com,ucollins,7/8/1974,Male,Johnsonside,1/29/2024,1/28/2025,Monthly,Visa,Auto-renew,Frequent,Clothing,Romance,Tablet,Low,3.3,1
2424,Lauren Johnson,patriciaclarke@example.com,patriciaclarke,9/25/2004,Female,Kimberlyville,2/10/2024,2/9/2025,Monthly,Visa,Auto-renew,Frequent,Clothing,Horror,Smartphone,Medium,4.2,4
2425,Bradley Bush,batesedward@example.com,batesedward,2/7/1981,Female,West Beverlyhaven,4/9/2024,4/9/2025,Monthly,Mastercard,Auto-renew,Frequent,Books,Comedy,Tablet,High,3.4,1
2426,Larry Morrow,teresa72@example.net,teresa72,3/9/1963,Female,Lake Lorimouth,4/12/2024,4/12/2025,Annual,Mastercard,Manual,Frequent,Books,Sci-Fi,Smartphone,High,3.5,8
2427,Ruth Murphy,portermarissa@example.net,portermarissa,12/1/1976,Female,New Thomasburgh,3/29/2024,3/29/2025,Monthly,Mastercard,Manual,Frequent,Books,Action,Smartphone,Medium,4.9,6
2428,Joseph Marquez,aaron39@example.com,aaron39,4/14/1973,Male,Jacobton,4/4/2024,4/4/2025,Monthly,Visa,Manual,Occasional,Books,Drama,Smart TV,Low,3.1,7
2429,Debra Murillo,maryallen@example.org,maryallen,7/11/1966,Male,North Jeffrey,3/11/2024,3/11/2025,Monthly,Visa,Manual,Occasional,Clothing,Romance,Tablet,High,4.7,0
2430,Jamie Shields,harrisstephanie@example.com,harrisstephanie,11/29/1992,Female,East Kyletown,3/24/2024,3/24/2025,Annual,Mastercard,Manual,Frequent,Electronics,Drama,Smart TV,High,4.7,2
2431,Richard Love,jameswarner@example.org,jameswarner,10/10/1972,Male,Webstertown,2/17/2024,2/16/2025,Monthly,Mastercard,Auto-renew,Occasional,Electronics,Horror,Smart TV,High,3.4,2
2432,Stephanie Trujillo,sperry@example.org,sperry,9/24/1968,Male,Justinstad,3/12/2024,3/12/2025,Annual,Amex,Auto-renew,Frequent,Clothing,Sci-Fi,Smart TV,High,4.6,7
2433,Pamela Hutchinson,hannah28@example.net,hannah28,8/15/1940,Female,West Lisa,1/30/2024,1/29/2025,Annual,Mastercard,Auto-renew,Regular,Electronics,Documentary,Smart TV,Medium,4.1,7
2434,Chloe Simpson,nathankennedy@example.org,nathankennedy,10/6/1997,Female,East Victoriastad,1/7/2024,1/6/2025,Annual,Visa,Auto-renew,Regular,Books,Horror,Tablet,Low,4.6,8
2435,Zachary Sanders,aguilarlaura@example.net,aguilarlaura,10/8/1947,Male,South Jessica,1/13/2024,1/12/2025,Annual,Visa,Auto-renew,Regular,Clothing,Romance,Tablet,Low,4.6,1
2436,Gabriel Hayes,jamie03@example.net,jamie03,7/12/1956,Female,West Jeremiah,2/20/2024,2/19/2025,Annual,Amex,Manual,Frequent,Electronics,Horror,Tablet,Low,4.7,6
